year,month,precipitation_total_mm,precipitation_total_mm_quality,mean_temperature_c,mean_temperature_c_quality,mean_daily_high_c,mean_daily_high_c_quality,mean_daily_low_c,mean_daily_low_c_quality,snowfall_total_cm,snowfall_total_cm_quality,max_snow_depth_cm,max_snow_depth_cm_quality,snow_days,snow_days_quality,rainy_days_0_5mm,rainy_days_0_5mm_quality,rainy_days_1mm,rainy_days_1mm_quality,heavy_rain_days_10mm,heavy_rain_days_10mm_quality,heavy_rain_days_30mm,heavy_rain_days_30mm_quality,date,month_label,season,temperature_range_c,precipitation_per_rainy_day_mm,quality_summary,has_quality_warning,source_station,source_organization,source_main_url,source_rain_url,retrieved_at_utc
2015,1,223.0,正常,3.9,正常,6.9,正常,1.2,正常,45.0,正常,26.0,正常,20.0,正常,25.0,正常,22.0,正常,10.0,正常,0.0,正常,2015-01-01,1月,冬,5.7,10.1,正常,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2015,2,150.5,正常,4.8,正常,8.1,正常,1.7,正常,21.0,正常,13.0,正常,15.0,正常,19.0,正常,18.0,正常,6.0,正常,0.0,正常,2015-02-01,2月,冬,6.4,8.4,正常,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2015,3,172.5,正常,7.7,正常,11.9,正常,3.8,正常,9.0,正常,6.0,正常,9.0,正常,15.0,正常,15.0,正常,6.0,正常,1.0,正常,2015-03-01,3月,春,8.1,11.5,正常,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2015,4,198.5,正常,13.3,正常,18.0,正常,9.2,正常,0.0,現象なし,0.0,現象なし,0.0,正常,15.0,正常,13.0,正常,8.0,正常,1.0,正常,2015-04-01,4月,春,8.8,15.3,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2015,5,120.0,正常,19.5,正常,24.1,正常,14.9,正常,0.0,現象なし,0.0,現象なし,0.0,正常,8.0,正常,6.0,正常,5.0,正常,1.0,正常,2015-05-01,5月,春,9.2,20.0,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2015,6,107.5,正常,21.7,正常,25.9,正常,18.3,正常,0.0,現象なし,0.0,現象なし,0.0,正常,16.0,正常,14.0,正常,4.0,正常,0.0,正常,2015-06-01,6月,夏,7.6,7.7,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2015,7,159.0,正常,26.1,正常,30.0,正常,23.0,正常,0.0,現象なし,0.0,現象なし,0.0,正常,12.0,正常,12.0,正常,5.0,正常,2.0,正常,2015-07-01,7月,夏,7.0,13.2,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2015,8,123.5,正常,27.0,正常,30.9,正常,24.0,正常,0.0,現象なし,0.0,現象なし,0.0,正常,8.0,正常,8.0,正常,3.0,正常,1.0,正常,2015-08-01,8月,夏,6.9,15.4,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2015,9,272.0,正常,21.5,正常,25.4,正常,18.6,正常,0.0,現象なし,0.0,現象なし,0.0,正常,17.0,正常,17.0,正常,12.0,正常,3.0,正常,2015-09-01,9月,秋,6.8,16.0,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2015,10,77.5,正常,17.1,正常,21.7,正常,13.0,正常,0.0,現象なし,0.0,現象なし,0.0,正常,13.0,正常,13.0,正常,1.0,正常,1.0,正常,2015-10-01,10月,秋,8.7,6.0,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2015,11,225.5,正常,13.4,正常,16.8,正常,10.5,正常,0.0,現象なし,0.0,現象なし,0.0,正常,17.0,正常,16.0,正常,11.0,正常,1.0,正常,2015-11-01,11月,秋,6.3,14.1,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2015,12,335.0,正常,8.0,正常,11.5,正常,4.5,正常,0.0,現象なし,0.0,正常,5.0,正常,22.0,正常,20.0,正常,10.0,正常,3.0,正常,2015-12-01,12月,冬,7.0,16.8,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2015&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2016,1,240.5,正常,5.0,正常,7.9,正常,2.3,正常,50.0,正常,24.0,正常,17.0,正常,26.0,正常,23.0,正常,9.0,正常,1.0,正常,2016-01-01,1月,冬,5.6,10.5,正常,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2016,2,281.5,正常,4.9,正常,8.8,正常,1.5,正常,53.0,正常,22.0,正常,16.0,正常,21.0,正常,20.0,正常,10.0,正常,3.0,正常,2016-02-01,2月,冬,7.3,14.1,正常,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2016,3,56.5,正常,8.3,正常,12.9,正常,4.1,正常,6.0,正常,6.0,正常,6.0,正常,12.0,正常,12.0,正常,1.0,正常,0.0,正常,2016-03-01,3月,春,8.8,4.7,正常,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2016,4,201.0,正常,14.1,正常,19.1,正常,9.7,正常,0.0,現象なし,0.0,現象なし,0.0,正常,13.0,正常,11.0,正常,5.0,正常,2.0,正常,2016-04-01,4月,春,9.4,18.3,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2016,5,81.5,正常,19.4,正常,24.5,正常,14.6,正常,0.0,現象なし,0.0,現象なし,0.0,正常,10.0,正常,9.0,正常,4.0,正常,0.0,正常,2016-05-01,5月,春,9.9,9.1,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2016,6,200.0,正常,22.4,正常,26.5,正常,18.7,正常,0.0,現象なし,0.0,現象なし,0.0,正常,16.0,正常,15.0,正常,7.0,正常,1.0,正常,2016-06-01,6月,夏,7.8,13.3,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2016,7,160.0,正常,26.2,正常,30.3,正常,23.2,正常,0.0,現象なし,0.0,現象なし,0.0,正常,10.0,正常,10.0,正常,7.0,正常,1.0,正常,2016-07-01,7月,夏,7.1,16.0,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2016,8,207.5,正常,27.5,正常,31.8,正常,24.5,正常,0.0,現象なし,0.0,現象なし,0.0,正常,11.0,正常,9.0,正常,6.0,正常,2.0,正常,2016-08-01,8月,夏,7.3,23.1,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2016,9,391.0,正常,23.8,正常,27.2,正常,21.1,正常,0.0,現象なし,0.0,現象なし,0.0,正常,18.0,正常,18.0,正常,10.0,正常,5.0,正常,2016-09-01,9月,秋,6.1,21.7,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2016,10,151.5,正常,18.0,正常,22.5,正常,14.1,正常,0.0,現象なし,0.0,現象なし,0.0,正常,10.0,正常,10.0,正常,4.0,正常,2.0,正常,2016-10-01,10月,秋,8.4,15.2,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2016,11,163.5,正常,11.4,正常,15.3,正常,7.7,正常,0.0,現象なし,0.0,現象なし,0.0,正常,20.0,正常,18.0,正常,7.0,正常,0.0,正常,2016-11-01,11月,秋,7.6,9.1,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2016,12,256.0,正常,7.9,正常,11.6,正常,4.3,正常,8.0,正常,6.0,正常,8.0,正常,24.0,正常,22.0,正常,10.0,正常,1.0,正常,2016-12-01,12月,冬,7.3,11.6,正常,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2016&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2017,1,240.5,正常,4.5,正常,7.8,正常,1.4,正常,42.0,正常,15.0,正常,17.0,正常,26.0,正常,26.0,正常,10.0,正常,1.0,正常,2017-01-01,1月,冬,6.4,9.2,正常,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2017,2,154.0,正常,4.4,正常,8.2,正常,1.1,正常,21.0,正常,4.0,正常,20.0,正常,21.0,正常,20.0,正常,5.0,正常,0.0,正常,2017-02-01,2月,冬,7.1,7.7,正常,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2017,3,98.5,正常,7.2,正常,11.4,正常,3.4,正常,7.0,正常,6.0,正常,6.0,正常,13.0,正常,12.0,正常,3.0,正常,1.0,正常,2017-03-01,3月,春,8.0,8.2,正常,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2017,4,136.0,正常,13.6,正常,18.5,正常,8.6,正常,0.0,現象なし,0.0,現象なし,0.0,正常,9.0,正常,7.0,正常,5.0,正常,2.0,正常,2017-04-01,4月,春,9.9,19.4,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2017,5,52.0,正常,18.9,正常,23.4,正常,14.9,正常,0.0,現象なし,0.0,現象なし,0.0,正常,8.0,正常,7.0,正常,1.0,正常,0.0,正常,2017-05-01,5月,春,8.5,7.4,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2017,6,85.0,正常,20.3,正常,24.5,正常,16.4,正常,0.0,現象なし,0.0,現象なし,0.0,正常,8.0,正常,8.0,正常,4.0,正常,0.0,正常,2017-06-01,6月,夏,8.1,10.6,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2017,7,526.5,正常,27.2,正常,30.8,正常,24.3,正常,0.0,現象なし,0.0,現象なし,0.0,正常,13.0,正常,13.0,正常,8.0,正常,6.0,正常,2017-07-01,7月,夏,6.5,40.5,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2017,8,297.0,正常,27.3,正常,31.2,正常,24.3,正常,0.0,現象なし,0.0,現象なし,0.0,正常,17.0,正常,15.0,正常,5.0,正常,2.0,正常,2017-08-01,8月,夏,6.9,19.8,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2017,9,217.5,正常,22.4,正常,26.8,正常,18.7,正常,0.0,現象なし,0.0,現象なし,0.0,正常,13.0,正常,12.0,正常,8.0,正常,4.0,正常,2017-09-01,9月,秋,8.1,18.1,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2017,10,286.0,正常,17.1,正常,20.6,正常,14.0,正常,0.0,現象なし,0.0,現象なし,0.0,正常,17.0,正常,15.0,正常,8.0,正常,3.0,正常,2017-10-01,10月,秋,6.6,19.1,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2017,11,246.0,正常,10.9,正常,15.4,正常,6.5,正常,0.0,現象なし,0.0,現象なし,2.0,正常,20.0,正常,18.0,正常,10.0,正常,1.0,正常,2017-11-01,11月,秋,8.9,13.7,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2017,12,364.0,正常,5.6,正常,9.1,正常,2.7,正常,41.0,正常,30.0,正常,13.0,正常,26.0,正常,26.0,正常,14.0,正常,3.0,正常,2017-12-01,12月,冬,6.4,14.0,正常,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2017&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2018,1,347.0,正常,2.8,正常,6.1,正常,-0.1,正常,139.0,正常,62.0,正常,23.0,正常,28.0,正常,26.0,正常,13.0,正常,4.0,正常,2018-01-01,1月,冬,6.2,13.3,正常,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2018&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2018&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2018,2,203.0,正常,3.0,正常,6.3,正常,0.0,正常,133.0,正常,87.0,正常,17.0,正常,19.0,正常,16.0,正常,7.0,正常,2.0,正常,2018-02-01,2月,冬,6.3,12.7,正常,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2018&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2018&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2018,3,207.5,正常,8.7,正常,13.7,正常,3.9,正常,0.0,現象なし,0.0,現象なし,3.0,正常,12.0,正常,11.0,正常,8.0,正常,1.0,正常,2018-03-01,3月,春,9.8,18.9,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2018&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2018&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2018,4,184.5,正常,14.1,正常,19.3,正常,9.5,正常,0.0,現象なし,0.0,現象なし,1.0,正常,16.0,正常,14.0,正常,6.0,正常,2.0,正常,2018-04-01,4月,春,9.8,13.2,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2018&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2018&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2018,5,225.0,正常,18.4,正常,22.7,正常,14.2,正常,0.0,現象なし,0.0,現象なし,0.0,正常,16.0,正常,16.0,正常,9.0,正常,2.0,正常,2018-05-01,5月,春,8.5,14.1,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2018&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2018&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2018,6,97.5,正常,22.4,正常,26.5,正常,18.7,正常,0.0,現象なし,0.0,現象なし,0.0,正常,9.0,正常,9.0,正常,4.0,正常,1.0,正常,2018-06-01,6月,夏,7.8,10.8,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2018&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2018&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2018,7,207.0,正常,28.3,正常,32.2,正常,25.1,正常,0.0,現象なし,0.0,現象なし,0.0,正常,6.0,正常,6.0,正常,3.0,正常,3.0,正常,2018-07-01,7月,夏,7.1,34.5,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2018&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2018&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2018,8,253.0,正常,28.2,正常,32.9,正常,24.7,正常,0.0,現象なし,0.0,現象なし,0.0,正常,10.0,正常,10.0,正常,5.0,正常,3.0,正常,2018-08-01,8月,夏,8.2,25.3,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2018&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2018&month=&day=&view=a1,2026-07-21T05:12:53+00:00
2018,9,529.0,正常,22.6,正常,26.5,正常,19.7,正常,0.0,現象なし,0.0,現象なし,0.0,正常,24.0,正常,23.0,正常,10.0,正常,7.0,正常,2018-09-01,9月,秋,6.8,23.0,現象なし,False,金沢（47605）,気象庁,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2018&month=&day=&view=p1s,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=56&block_no=47605&year=2018&month=&day=&view=a1,2026-07-21T05:12:53+00:00
